"customer_id","age","customer_id (right)","visit_count","Cluster"
"bF4Fd8760b119D1",42,"bF4Fd8760b119D1",4,"cluster_2"
"9eEe9b8B6ba47C6",21,"9eEe9b8B6ba47C6",5,"cluster_0"
"2a1abABcBC8E3bC",28,"2a1abABcBC8E3bC",2,"cluster_3"
"9aeFd9d249C4344",35,"9aeFd9d249C4344",2,"cluster_3"
"73efb56fdB0d96E",21,"73efb56fdB0d96E",2,"cluster_0"
"2f77c503adB5b8C",35,"2f77c503adB5b8C",2,"cluster_3"
"dFeFDfcec5f47Fe",35,"dFeFDfcec5f47Fe",4,"cluster_3"
"aAcFd58Ae120F73",28,"aAcFd58Ae120F73",2,"cluster_3"
"5cccb2Fce65d5Ca",21,"5cccb2Fce65d5Ca",5,"cluster_0"
"5905Fd97c9bea6C",14,"5905Fd97c9bea6C",6,"cluster_0"
"1f53D4386AEdbFe",35,"1f53D4386AEdbFe",2,"cluster_3"
"5bFc98dca75FceF",49,"5bFc98dca75FceF",4,"cluster_2"
"8e9B738513d02fb",28,"8e9B738513d02fb",6,"cluster_3"
"9a9A4F36bDdC87C",14,"9a9A4F36bDdC87C",6,"cluster_0"
"9Eff5Ab3e27674a",28,"9Eff5Ab3e27674a",2,"cluster_3"
"226aEA9b6337Fad",7,"226aEA9b6337Fad",6,"cluster_0"
"91956B5cA837A99",63,"91956B5cA837A99",2,"cluster_1"
"A9F7abaA0cdb0bE",63,"A9F7abaA0cdb0bE",2,"cluster_1"
"4bdD76C9DD8CBd1",35,"4bdD76C9DD8CBd1",3,"cluster_3"
"1122b1F777a9363",42,"1122b1F777a9363",5,"cluster_2"
"a0E1970c0Fe24d8",42,"a0E1970c0Fe24d8",3,"cluster_2"
"Db39aAfBb3DbA87",42,"Db39aAfBb3DbA87",5,"cluster_2"
"ABE1c58DdACBd7F",35,"ABE1c58DdACBd7F",2,"cluster_3"
"b79807aA60A2ED0",28,"b79807aA60A2ED0",2,"cluster_3"
"08F96DefCE37fFF",21,"08F96DefCE37fFF",5,"cluster_0"
"Fea62eE9ac303AC",21,"Fea62eE9ac303AC",5,"cluster_0"
"6f1360CB8CAaf29",35,"6f1360CB8CAaf29",3,"cluster_3"
"3dfbc6cFF6CAF89",42,"3dfbc6cFF6CAF89",5,"cluster_2"
"5FaB31D4D8CcABA",21,"5FaB31D4D8CcABA",6,"cluster_0"
"8AB11ca1Ca2E26c",7,"8AB11ca1Ca2E26c",6,"cluster_0"
"A71bfbCD69f6DDb",35,"A71bfbCD69f6DDb",2,"cluster_3"
"d5EeeaDCFaf78c2",49,"d5EeeaDCFaf78c2",4,"cluster_2"
"bCebc5a75A474b4",28,"bCebc5a75A474b4",2,"cluster_3"
"D27ceDe2aC1F9De",63,"D27ceDe2aC1F9De",3,"cluster_1"
"51e92Cd3CaaE4Db",70,"51e92Cd3CaaE4Db",2,"cluster_1"
"D65E7Ee99c5DA0f",42,"D65E7Ee99c5DA0f",5,"cluster_2"
"A8F4Aac2C2db0ee",14,"A8F4Aac2C2db0ee",6,"cluster_0"
"1CdA855b64a2fAC",63,"1CdA855b64a2fAC",2,"cluster_1"
"DB4FaA19f80b3bc",70,"DB4FaA19f80b3bc",3,"cluster_1"
"DC623fE1fccC908",35,"DC623fE1fccC908",3,"cluster_3"
"Cdefe389bDd83ef",42,"Cdefe389bDd83ef",5,"cluster_2"
"21eF20CCc9F80bE",42,"21eF20CCc9F80bE",5,"cluster_2"
"2Ec2CD98C085C5c",28,"2Ec2CD98C085C5c",3,"cluster_3"
"3e6a82ffeDCB560",28,"3e6a82ffeDCB560",5,"cluster_3"
"1D2A54775ba3Cf1",63,"1D2A54775ba3Cf1",2,"cluster_1"
"AE5094CBA3ECe1b",49,"AE5094CBA3ECe1b",5,"cluster_2"
"0fE0a8b6CAe7F81",14,"0fE0a8b6CAe7F81",6,"cluster_0"
"B449F02918c9b24",35,"B449F02918c9b24",3,"cluster_3"
"7EDE79aCecA5FD8",28,"7EDE79aCecA5FD8",2,"cluster_3"
"9Ef25eCBAAFe28D",14,"9Ef25eCBAAFe28D",4,"cluster_0"
"baA52F769fe001B",42,"baA52F769fe001B",6,"cluster_2"
"0EB6fdd9E8EdA7d",14,"0EB6fdd9E8EdA7d",6,"cluster_0"
"85fcAe7C9DcCfeA",14,"85fcAe7C9DcCfeA",5,"cluster_0"
"7FaE3aebEfcBD6f",70,"7FaE3aebEfcBD6f",2,"cluster_1"
"6bfF43b26F5fC9d",7,"6bfF43b26F5fC9d",6,"cluster_0"
"E3f988F3b8fEe5C",35,"E3f988F3b8fEe5C",2,"cluster_3"
"55Da1A2A4b7AFFA",14,"55Da1A2A4b7AFFA",6,"cluster_0"
"5C025d662BCa797",49,"5C025d662BCa797",4,"cluster_2"
"E4e40ADfB288E0A",42,"E4e40ADfB288E0A",2,"cluster_2"
"0c602af142aB3DE",70,"0c602af142aB3DE",3,"cluster_1"
"DBDE5aC962BEe92",28,"DBDE5aC962BEe92",3,"cluster_3"
"Ea20Fff595290dd",42,"Ea20Fff595290dd",4,"cluster_2"
"9B3714A6f6Db8Da",42,"9B3714A6f6Db8Da",4,"cluster_2"
"06bAA62cee37dCa",42,"06bAA62cee37dCa",3,"cluster_2"
"Ac10C442971EAEd",14,"Ac10C442971EAEd",6,"cluster_0"
"0e35eA2BF20D717",35,"0e35eA2BF20D717",4,"cluster_3"
"Cb90dC6bCc4F25E",63,"Cb90dC6bCc4F25E",2,"cluster_1"
"bdCCaeF72d7D68f",14,"bdCCaeF72d7D68f",6,"cluster_0"
"aefAa5750C54B1f",63,"aefAa5750C54B1f",2,"cluster_1"
"32dBBFeC0d0bD82",42,"32dBBFeC0d0bD82",4,"cluster_2"
"4590E890cA1A6BC",35,"4590E890cA1A6BC",5,"cluster_3"
"aDAC6DB7eEd0Ef4",21,"aDAC6DB7eEd0Ef4",5,"cluster_0"
"CFe500C969B178B",28,"CFe500C969B178B",3,"cluster_3"
"9d00596D7B5FdB8",70,"9d00596D7B5FdB8",2,"cluster_1"
"f13D15ccb5e0CbB",21,"f13D15ccb5e0CbB",5,"cluster_0"
"5DAC851fad2a113",35,"5DAC851fad2a113",2,"cluster_3"
"FE3cbaafDC3E5cE",42,"FE3cbaafDC3E5cE",4,"cluster_2"
"3cC2Ea10a1CC9D9",28,"3cC2Ea10a1CC9D9",2,"cluster_3"
"03B39b5E2Fe545f",42,"03B39b5E2Fe545f",5,"cluster_2"
"e69D838ae926876",42,"e69D838ae926876",4,"cluster_2"
"0C157aEd40c1a06",21,"0C157aEd40c1a06",5,"cluster_0"
"504aedCcb6C50a0",42,"504aedCcb6C50a0",4,"cluster_2"
"BF9cdd27bbfDC54",21,"BF9cdd27bbfDC54",6,"cluster_0"
"5Dfe259E3af7AA4",56,"5Dfe259E3af7AA4",3,"cluster_1"
"DbDDadEb74EebAD",70,"DbDDadEb74EebAD",2,"cluster_1"
"dd3b08C8F7eADFb",63,"dd3b08C8F7eADFb",3,"cluster_1"
"7b46E43fDbbAf8d",14,"7b46E43fDbbAf8d",5,"cluster_0"
"57CcACCCEbb9aa0",63,"57CcACCCEbb9aa0",3,"cluster_1"
"A7eBFfec599B7DB",49,"A7eBFfec599B7DB",5,"cluster_2"
"f1aabeEd67233Af",49,"f1aabeEd67233Af",4,"cluster_2"
"1d3d9Ce78875BbC",49,"1d3d9Ce78875BbC",4,"cluster_2"
"2b58cA1fFaACFA6",42,"2b58cA1fFaACFA6",4,"cluster_2"
"8f8D16550Cc552f",35,"8f8D16550Cc552f",2,"cluster_3"
"FD08d2eC7BBCeCd",35,"FD08d2eC7BBCeCd",3,"cluster_3"
"90e037BFBa85d0A",14,"90e037BFBa85d0A",5,"cluster_0"
"822Af7bE07B015f",42,"822Af7bE07B015f",2,"cluster_2"
"3A8C3bbA81c445F",28,"3A8C3bbA81c445F",5,"cluster_3"
"CC814280BdEcFc1",70,"CC814280BdEcFc1",2,"cluster_1"
"3Cdc0373Ea3dcfC",14,"3Cdc0373Ea3dcfC",7,"cluster_0"
"FFAdAEeF268eecc",70,"FFAdAEeF268eecc",3,"cluster_1"
"7b9367dBebdaC4A",63,"7b9367dBebdaC4A",2,"cluster_1"
"B9F329CFAB3FdBC",35,"B9F329CFAB3FdBC",3,"cluster_3"
"65ad390eCabd7bF",42,"65ad390eCabd7bF",5,"cluster_2"
"ec11cfe1C43AFEA",21,"ec11cfe1C43AFEA",6,"cluster_0"
"3d352FC0faBe2bf",35,"3d352FC0faBe2bf",3,"cluster_3"
"B1890df6dd3Eb3d",77,"B1890df6dd3Eb3d",3,"cluster_1"
"CDFAd0b45ca1Ed9",70,"CDFAd0b45ca1Ed9",3,"cluster_1"
"792faA63bBF00dF",35,"792faA63bBF00dF",2,"cluster_3"
"FE747A9bEFeBfd0",21,"FE747A9bEFeBfd0",6,"cluster_0"
"caC2DeC5385EaCE",70,"caC2DeC5385EaCE",3,"cluster_1"
"EABFa581C6c6e5C",35,"EABFa581C6c6e5C",3,"cluster_3"
"b72716Cecda2afB",70,"b72716Cecda2afB",2,"cluster_1"
"EAE14Fcb2A1c3c2",70,"EAE14Fcb2A1c3c2",2,"cluster_1"
"D7e7c8245A9C636",49,"D7e7c8245A9C636",4,"cluster_2"
"4f1f45909B236b2",21,"4f1f45909B236b2",5,"cluster_0"
"C1543baf8CAd1EA",28,"C1543baf8CAd1EA",2,"cluster_3"
"1Dd0C2E06c1C69E",14,"1Dd0C2E06c1C69E",6,"cluster_0"
"6ACc5f7fbBbFBDE",42,"6ACc5f7fbBbFBDE",4,"cluster_2"
"00BA90FEaBdAcEc",42,"00BA90FEaBdAcEc",4,"cluster_2"
"Ebb0489988d744e",35,"Ebb0489988d744e",2,"cluster_3"
"aa071d8CCabaEe6",21,"aa071d8CCabaEe6",6,"cluster_0"
"E948BfDF548F2eA",21,"E948BfDF548F2eA",6,"cluster_0"
"EE81E9bDAfBDD6E",70,"EE81E9bDAfBDD6E",2,"cluster_1"
"15F82Ef06BCFF78",35,"15F82Ef06BCFF78",2,"cluster_3"
"CbDd445fd3eB65A",28,"CbDd445fd3eB65A",2,"cluster_3"
"d36d34f301f4366",42,"d36d34f301f4366",5,"cluster_2"
"bC089ec22E37eCF",63,"bC089ec22E37eCF",2,"cluster_1"
"F19DA4Eb56134df",35,"F19DA4Eb56134df",2,"cluster_3"
"3431eA7Fb53e107",77,"3431eA7Fb53e107",3,"cluster_1"
"C943D15ED55BE22",70,"C943D15ED55BE22",2,"cluster_1"
"Cb06B8F1dF2D28b",35,"Cb06B8F1dF2D28b",3,"cluster_3"
"365fcfc877fAf42",42,"365fcfc877fAf42",5,"cluster_2"
"3722CbFCd5aBBdE",28,"3722CbFCd5aBBdE",2,"cluster_3"
"A5dc9F34B53b1ba",70,"A5dc9F34B53b1ba",2,"cluster_1"
"7F5ed1c9A3453B8",70,"7F5ed1c9A3453B8",2,"cluster_1"
"ff96AF8d4FbFf3A",28,"ff96AF8d4FbFf3A",2,"cluster_3"
"b6eA0d3ED9ae3a9",63,"b6eA0d3ED9ae3a9",3,"cluster_1"
"AFeCecCCB10EfcC",63,"AFeCecCCB10EfcC",3,"cluster_1"
"fbaFbC8FbDB07dB",63,"fbaFbC8FbDB07dB",3,"cluster_1"
"05959d9eCdB205F",49,"05959d9eCdB205F",4,"cluster_2"
"0ce860895BBBD1A",42,"0ce860895BBBD1A",5,"cluster_2"
"D146505FbeEfaA5",56,"D146505FbeEfaA5",3,"cluster_1"
"e3c25faD7BBCB4f",63,"e3c25faD7BBCB4f",2,"cluster_1"
"aaD682df33f02cA",14,"aaD682df33f02cA",5,"cluster_0"
"7d5AaE8d59ebaCc",42,"7d5AaE8d59ebaCc",5,"cluster_2"
"AB7C886Eb11e696",21,"AB7C886Eb11e696",5,"cluster_0"
"d60fce1B83f5c77",28,"d60fce1B83f5c77",3,"cluster_3"
"341AFDcA9871095",21,"341AFDcA9871095",6,"cluster_0"
"AA6A919b17fD1B6",42,"AA6A919b17fD1B6",4,"cluster_2"
"f23684216Dfe6A1",70,"f23684216Dfe6A1",3,"cluster_1"
"3C55C7997E6f349",28,"3C55C7997E6f349",3,"cluster_3"
"EfacAAD98a3eeF5",63,"EfacAAD98a3eeF5",2,"cluster_1"
"dfCa44F286D573C",35,"dfCa44F286D573C",3,"cluster_3"
"CF1e82Ab0A04B57",49,"CF1e82Ab0A04B57",5,"cluster_2"
"920E9ADCe1341Ae",49,"920E9ADCe1341Ae",4,"cluster_2"
"e65972AB1f94480",21,"e65972AB1f94480",6,"cluster_0"
"EfDECE0866f3bCb",42,"EfDECE0866f3bCb",3,"cluster_2"
"BF889fe6d01EBb0",70,"BF889fe6d01EBb0",2,"cluster_1"
"eB1c7cbbda790aa",28,"eB1c7cbbda790aa",3,"cluster_3"
"3CC64edbDcd1304",42,"3CC64edbDcd1304",5,"cluster_2"
"b67bCBbc8ce6299",28,"b67bCBbc8ce6299",2,"cluster_3"
"2272d9d01aE1e7b",70,"2272d9d01aE1e7b",2,"cluster_1"
"F99C96F5FeDad0d",70,"F99C96F5FeDad0d",3,"cluster_1"
"a9087E837eaADf1",21,"a9087E837eaADf1",5,"cluster_0"
"6DBaFfbe8eAA5d9",14,"6DBaFfbe8eAA5d9",7,"cluster_0"
"a493E2b5Ba54A2A",14,"a493E2b5Ba54A2A",6,"cluster_0"
"0bFead2fe93cD80",21,"0bFead2fe93cD80",6,"cluster_0"
"a150EC810deE71B",35,"a150EC810deE71B",2,"cluster_3"
"A7b7E839ecefa73",21,"A7b7E839ecefa73",2,"cluster_0"
"bdF6ACb6eAACb2e",21,"bdF6ACb6eAACb2e",6,"cluster_0"
"178dDede1b7D1bd",28,"178dDede1b7D1bd",2,"cluster_3"
"0D10aE257997DDB",63,"0D10aE257997DDB",3,"cluster_1"
"47f90208a7eee71",28,"47f90208a7eee71",2,"cluster_3"
"9feAa6c6103E8A1",42,"9feAa6c6103E8A1",5,"cluster_2"
"dcFFfcf1d694cF8",42,"dcFFfcf1d694cF8",3,"cluster_2"
"87713Bed8158f17",35,"87713Bed8158f17",5,"cluster_3"
"F30EBDD34D47C9F",42,"F30EBDD34D47C9F",4,"cluster_2"
"B3a633d12d3e11E",14,"B3a633d12d3e11E",5,"cluster_0"
"59804ee48c26b2D",35,"59804ee48c26b2D",2,"cluster_3"
"6A1De6B8aC76aFA",28,"6A1De6B8aC76aFA",2,"cluster_3"
"ACAc6a176C1c8AF",21,"ACAc6a176C1c8AF",5,"cluster_0"
"B4A1CAa269f8698",70,"B4A1CAa269f8698",3,"cluster_1"
"2Ff5E8FFFed81dc",21,"2Ff5E8FFFed81dc",6,"cluster_0"
"e3Cf3b14E07Ee56",70,"e3Cf3b14E07Ee56",2,"cluster_1"
"418Ec62FAd0FAe3",70,"418Ec62FAd0FAe3",2,"cluster_1"
"Fb383d9ff00f269",35,"Fb383d9ff00f269",2,"cluster_3"
"472A4FaB104ADeD",21,"472A4FaB104ADeD",5,"cluster_0"
"d1C0DBFf2Fb9179",70,"d1C0DBFf2Fb9179",3,"cluster_1"
"0B0B71E5E0DABcE",35,"0B0B71E5E0DABcE",3,"cluster_3"
"EbefA0DE7cdb422",28,"EbefA0DE7cdb422",2,"cluster_3"
"EFde90dA1ACDB9a",21,"EFde90dA1ACDB9a",3,"cluster_0"
"7c63dfA632B396b",21,"7c63dfA632B396b",5,"cluster_0"
"7E309aCa23eB1Bc",7,"7E309aCa23eB1Bc",6,"cluster_0"
"509a0C115552FcA",63,"509a0C115552FcA",3,"cluster_1"
"4ebcfaF5DBbd216",63,"4ebcfaF5DBbd216",2,"cluster_1"
"eD4f2CCc68F4B91",28,"eD4f2CCc68F4B91",2,"cluster_3"
"fa3779Eca6D4EAc",28,"fa3779Eca6D4EAc",2,"cluster_3"
"D72F3F1D603Fe33",28,"D72F3F1D603Fe33",2,"cluster_3"
"D2Fef20Ab79524f",35,"D2Fef20Ab79524f",4,"cluster_3"
"2B17f8fAF0Cf4e2",42,"2B17f8fAF0Cf4e2",4,"cluster_2"
"Af4a31Ed660c130",28,"Af4a31Ed660c130",2,"cluster_3"
"1E3CdFECc5afDfe",63,"1E3CdFECc5afDfe",2,"cluster_1"
"92dCB7CAA54bC0A",49,"92dCB7CAA54bC0A",4,"cluster_2"
"30e11bf3048a6B1",35,"30e11bf3048a6B1",2,"cluster_3"
"5AaF7FeC6a4c9dD",35,"5AaF7FeC6a4c9dD",5,"cluster_3"
"32FAFddDd54B4DD",42,"32FAFddDd54B4DD",5,"cluster_2"
"476C40c6C7B8FAd",21,"476C40c6C7B8FAd",6,"cluster_0"
"370e544FdE4b4c1",14,"370e544FdE4b4c1",5,"cluster_0"
"D7a9fEA54a0Fb29",14,"D7a9fEA54a0Fb29",6,"cluster_0"
"Cdc4eDeC074753A",70,"Cdc4eDeC074753A",2,"cluster_1"
"bD7465FCDf4E1B3",49,"bD7465FCDf4E1B3",5,"cluster_2"
"CcAc57be6d6fDcE",49,"CcAc57be6d6fDcE",5,"cluster_2"
"73FD1aDbE46De6D",14,"73FD1aDbE46De6D",6,"cluster_0"
"5Fad16893dC86d7",70,"5Fad16893dC86d7",2,"cluster_1"
"6d8b7def61FeFdA",42,"6d8b7def61FeFdA",5,"cluster_2"
"e6ba4a06c116d18",49,"e6ba4a06c116d18",4,"cluster_2"
"ffF3D661D7a1C15",28,"ffF3D661D7a1C15",2,"cluster_3"
"9ffcb3Dd9eC8E79",28,"9ffcb3Dd9eC8E79",2,"cluster_3"
"C69C61CFaafa9c7",28,"C69C61CFaafa9c7",2,"cluster_3"
"10BD34C90DF2Df1",21,"10BD34C90DF2Df1",5,"cluster_0"
"7FfeDBec1d2f968",28,"7FfeDBec1d2f968",2,"cluster_3"
"c7d8A09F0DFA8da",56,"c7d8A09F0DFA8da",3,"cluster_1"
"E01F9A66Fdd52ab",42,"E01F9A66Fdd52ab",4,"cluster_2"
"9Fd4Aa5c8aCEed3",21,"9Fd4Aa5c8aCEed3",5,"cluster_0"
"f091cb15f398be7",56,"f091cb15f398be7",2,"cluster_1"
"A7e83ac37697f5A",42,"A7e83ac37697f5A",2,"cluster_2"
"3BC113ea6FF7c7d",35,"3BC113ea6FF7c7d",6,"cluster_3"
"e5fA17Cb626fcC0",42,"e5fA17Cb626fcC0",4,"cluster_2"
"DC316BfFe3a441e",28,"DC316BfFe3a441e",4,"cluster_3"
"d692Ee024c902Fc",35,"d692Ee024c902Fc",2,"cluster_3"
"d417EcE41c8EE1E",14,"d417EcE41c8EE1E",6,"cluster_0"
"C8aeea4f225A57F",28,"C8aeea4f225A57F",5,"cluster_3"
"0127ce1f2aBf3CA",28,"0127ce1f2aBf3CA",6,"cluster_3"
"c91ED6E5BCd817f",28,"c91ED6E5BCd817f",2,"cluster_3"
"f2DBcC8deF63248",49,"f2DBcC8deF63248",5,"cluster_2"
"c0Bd95830d2b16f",14,"c0Bd95830d2b16f",6,"cluster_0"
"c05451F3D67f4ff",14,"c05451F3D67f4ff",6,"cluster_0"
"6056fFFfae9EEeC",35,"6056fFFfae9EEeC",2,"cluster_3"
"dFD6E6deBdcFEBf",21,"dFD6E6deBdcFEBf",6,"cluster_0"
"fe96568aA49eFc7",14,"fe96568aA49eFc7",6,"cluster_0"
"61BDf016EafE7AA",35,"61BDf016EafE7AA",4,"cluster_3"
"bD8E4BDbe409DEB",14,"bD8E4BDbe409DEB",6,"cluster_0"
"75b68EcB62f9CdE",42,"75b68EcB62f9CdE",5,"cluster_2"
"8924cC6c6140D2F",14,"8924cC6c6140D2F",6,"cluster_0"
"bCf9f16F2443AfB",35,"bCf9f16F2443AfB",3,"cluster_3"
"3D38bf7D1db58A5",35,"3D38bf7D1db58A5",5,"cluster_3"
"ddA8d79F2E9a95a",21,"ddA8d79F2E9a95a",5,"cluster_0"
"2A6d2ee9f08A3CD",63,"2A6d2ee9f08A3CD",2,"cluster_1"
"D25ac14EdfED03B",35,"D25ac14EdfED03B",3,"cluster_3"
"6C040ce360D3567",14,"6C040ce360D3567",6,"cluster_0"
"7e8Fc9C8b1D0D6b",35,"7e8Fc9C8b1D0D6b",6,"cluster_3"
"984abB9002Dc8C8",63,"984abB9002Dc8C8",2,"cluster_1"
"423BaD78eD9EDD3",63,"423BaD78eD9EDD3",3,"cluster_1"
"50a510FAF908C68",35,"50a510FAF908C68",2,"cluster_3"
"A7C5edCAC5Af3D8",42,"A7C5edCAC5Af3D8",4,"cluster_2"
"eBf23fA95fc0dAD",21,"eBf23fA95fc0dAD",2,"cluster_0"
"ba79DD1d8d6e3f2",21,"ba79DD1d8d6e3f2",6,"cluster_0"
"5Ba90Ba08E80266",42,"5Ba90Ba08E80266",5,"cluster_2"
"Bb1ebff082BEDBe",77,"Bb1ebff082BEDBe",2,"cluster_1"
"7CED04Fb9ebD531",14,"7CED04Fb9ebD531",5,"cluster_0"
"84cb5eEE0711691",42,"84cb5eEE0711691",4,"cluster_2"
"03FF120CCbF0Daf",14,"03FF120CCbF0Daf",6,"cluster_0"
"8AB63F2CaD19DCC",63,"8AB63F2CaD19DCC",2,"cluster_1"
"dEDbcAC9C0ab8af",70,"dEDbcAC9C0ab8af",2,"cluster_1"
"0efF73E830db54A",21,"0efF73E830db54A",5,"cluster_0"
"7C5c5DABE20eafE",56,"7C5c5DABE20eafE",2,"cluster_1"
"dcfEe49a0cC07d6",70,"dcfEe49a0cC07d6",2,"cluster_1"
"A15CDBDcb952b38",63,"A15CDBDcb952b38",2,"cluster_1"
"0FD4Cd575ABCAa2",28,"0FD4Cd575ABCAa2",2,"cluster_3"
"ECD3BE42c4D9963",35,"ECD3BE42c4D9963",2,"cluster_3"
"1be6363eF14d383",28,"1be6363eF14d383",2,"cluster_3"
"66Eb2bDd28b0fb8",63,"66Eb2bDd28b0fb8",3,"cluster_1"
"9d8c0b0edd5f49d",70,"9d8c0b0edd5f49d",2,"cluster_1"
"8BCA4Cbc78082E5",14,"8BCA4Cbc78082E5",5,"cluster_0"
"606fd46Bfb081Fb",42,"606fd46Bfb081Fb",5,"cluster_2"
"5D2f2FdD4D0A566",42,"5D2f2FdD4D0A566",2,"cluster_2"
"F1fA834ceDbE80B",42,"F1fA834ceDbE80B",5,"cluster_2"
"ab0615B96A7DA56",21,"ab0615B96A7DA56",2,"cluster_0"
"4a3cFa7BAeBcE63",21,"4a3cFa7BAeBcE63",4,"cluster_0"
"a8df8bAaedBbb4A",70,"a8df8bAaedBbb4A",2,"cluster_1"
"198bD80fBC3ca9C",42,"198bD80fBC3ca9C",5,"cluster_2"
"d15dD938dDf765D",63,"d15dD938dDf765D",3,"cluster_1"
"2896beadcEc97ac",14,"2896beadcEc97ac",5,"cluster_0"
"333c02d3ae7aA39",28,"333c02d3ae7aA39",4,"cluster_3"
"93B1CB3d6e159Db",28,"93B1CB3d6e159Db",2,"cluster_3"
"7E6fDa67cC32Dec",63,"7E6fDa67cC32Dec",2,"cluster_1"
"aEcf01bfa561cbC",35,"aEcf01bfa561cbC",4,"cluster_3"
"aB7fdb8fD23Ff79",42,"aB7fdb8fD23Ff79",5,"cluster_2"
"A6339Ada713cc92",63,"A6339Ada713cc92",2,"cluster_1"
"DdB94ef8cbbec5e",14,"DdB94ef8cbbec5e",5,"cluster_0"
"6deC5eCa1E9D622",35,"6deC5eCa1E9D622",2,"cluster_3"
"Aa22995e5Cb6FCE",42,"Aa22995e5Cb6FCE",4,"cluster_2"
"CbEfF5fDA9eFf4A",70,"CbEfF5fDA9eFf4A",3,"cluster_1"
"DedFa328dE6D502",21,"DedFa328dE6D502",5,"cluster_0"
"eB6fEF91ED69186",63,"eB6fEF91ED69186",3,"cluster_1"
"B58eb1089CD0Be6",28,"B58eb1089CD0Be6",3,"cluster_3"
"565b62CaEe03b5D",49,"565b62CaEe03b5D",5,"cluster_2"
"F8aADB43E735f1E",42,"F8aADB43E735f1E",5,"cluster_2"
"cfcc5Eb2bBF2584",35,"cfcc5Eb2bBF2584",4,"cluster_3"
"C35960aDc6f6b53",42,"C35960aDc6f6b53",4,"cluster_2"
"c972A0e7A243bd0",21,"c972A0e7A243bd0",6,"cluster_0"
"E00dEbbD120AD2c",21,"E00dEbbD120AD2c",6,"cluster_0"
"C505b4b075E5356",42,"C505b4b075E5356",5,"cluster_2"
"DBA26B8dccFc37c",42,"DBA26B8dccFc37c",5,"cluster_2"
"844118BF6eccBF4",63,"844118BF6eccBF4",3,"cluster_1"
"e9a6eff9F499CfA",14,"e9a6eff9F499CfA",6,"cluster_0"
"A6F3691739Eee30",28,"A6F3691739Eee30",3,"cluster_3"
"8cBD02caa6088E1",70,"8cBD02caa6088E1",2,"cluster_1"
"0Dfa7fB2C4AeA3C",28,"0Dfa7fB2C4AeA3C",2,"cluster_3"
"96f9feaA86ae78b",42,"96f9feaA86ae78b",5,"cluster_2"
"B8d9Ba39DE4fc81",70,"B8d9Ba39DE4fc81",2,"cluster_1"
"83F6bBcE1aCeFcD",14,"83F6bBcE1aCeFcD",6,"cluster_0"
"24DD1baEcBd28be",14,"24DD1baEcBd28be",5,"cluster_0"
"1bC5a95af61C26f",14,"1bC5a95af61C26f",6,"cluster_0"
"2aE41a2C8e4eC4D",14,"2aE41a2C8e4eC4D",6,"cluster_0"
"AFefba2867A4b93",21,"AFefba2867A4b93",5,"cluster_0"
"72AE9eF1161bDBA",28,"72AE9eF1161bDBA",2,"cluster_3"
"87dFADd5C1e8CFc",21,"87dFADd5C1e8CFc",5,"cluster_0"
"89b5137C4AFb8Fe",42,"89b5137C4AFb8Fe",5,"cluster_2"
"d6CEaF215AfE4fE",49,"d6CEaF215AfE4fE",4,"cluster_2"
"F5fd4eFEAE4E3Bf",28,"F5fd4eFEAE4E3Bf",2,"cluster_3"
"3CDf654FfAc5CFb",42,"3CDf654FfAc5CFb",5,"cluster_2"
"A2F89bd6d0Ba053",70,"A2F89bd6d0Ba053",2,"cluster_1"
"B98fC3C7bB0EeDd",35,"B98fC3C7bB0EeDd",6,"cluster_3"
"7fBC4bfEdfd5737",35,"7fBC4bfEdfd5737",2,"cluster_3"
"4Cb1CaBf8cDe3b5",35,"4Cb1CaBf8cDe3b5",3,"cluster_3"
"ebDCce6AFE0b1DE",21,"ebDCce6AFE0b1DE",6,"cluster_0"
"6eaB9b8a2dDfE67",14,"6eaB9b8a2dDfE67",6,"cluster_0"
"9cd3ba77D3a06A2",63,"9cd3ba77D3a06A2",3,"cluster_1"
"6da01fECF13C170",14,"6da01fECF13C170",6,"cluster_0"
"d85c8DF69C9454e",35,"d85c8DF69C9454e",5,"cluster_3"
"c65E1dEdAFF2D6e",7,"c65E1dEdAFF2D6e",6,"cluster_0"
"d67E4eA43fEF377",35,"d67E4eA43fEF377",2,"cluster_3"
"7529b7fCECA48D1",42,"7529b7fCECA48D1",4,"cluster_2"
"e5fa648C2BaE70B",49,"e5fa648C2BaE70B",4,"cluster_2"
"8C349aCE746F031",35,"8C349aCE746F031",2,"cluster_3"
"6BdafeAdc8F4098",42,"6BdafeAdc8F4098",2,"cluster_2"
"F7a81dF1d5D6183",63,"F7a81dF1d5D6183",4,"cluster_1"
"189cFBE0Fd1aDbe",21,"189cFBE0Fd1aDbe",5,"cluster_0"
"Ffbf34Cc2A7Fdca",28,"Ffbf34Cc2A7Fdca",2,"cluster_3"
"bAb40818e7AFEE8",49,"bAb40818e7AFEE8",4,"cluster_2"
"Ed4B9Ab44D0EE0c",35,"Ed4B9Ab44D0EE0c",2,"cluster_3"
"6AF78539A39B16A",70,"6AF78539A39B16A",3,"cluster_1"
"6b146FC644Dc93c",49,"6b146FC644Dc93c",5,"cluster_2"
"C1FAbE4a52118BC",28,"C1FAbE4a52118BC",2,"cluster_3"
"4fB14a7af656eF5",70,"4fB14a7af656eF5",2,"cluster_1"
