"customer_id","age","customer_id (right)","visit_count"
"2C08f9cD28bD034",14,"2C08f9cD28bD034",6
"ECB2F7dB96DFC38",70,"ECB2F7dB96DFC38",3
"fb6D40825fdaf6b",63,"fb6D40825fdaf6b",3
"FDaDA93Aa9d8FEe",21,"FDaDA93Aa9d8FEe",6
"fcffBe0ebC06121",42,"fcffBe0ebC06121",5
"D4580c8c2e10021",35,"D4580c8c2e10021",5
"D78e5Cf2db8eE1e",42,"D78e5Cf2db8eE1e",4
"d05b4876419b31e",42,"d05b4876419b31e",4
"EdD3CAe9ebbfcAC",42,"EdD3CAe9ebbfcAC",5
"68f35DfebFdbF78",35,"68f35DfebFdbF78",2
"B6aC9e131b4DEbB",42,"B6aC9e131b4DEbB",5
"e73c044DcA03Dad",42,"e73c044DcA03Dad",5
"6b7BbFe17c77b33",63,"6b7BbFe17c77b33",2
"A499BE9EfF1dcD6",35,"A499BE9EfF1dcD6",3
"eaF6e9C99803B27",21,"eaF6e9C99803B27",2
"3BeD2fB1eD0CA1c",7,"3BeD2fB1eD0CA1c",6
"9aE50EEe8bDda1B",14,"9aE50EEe8bDda1B",5
"644BC0Df7b9c124",70,"644BC0Df7b9c124",2
"52C62f9cefe9F3f",42,"52C62f9cefe9F3f",5
"Ff6B215F200Da14",14,"Ff6B215F200Da14",7
"8AcAFdDD6e2ACe5",63,"8AcAFdDD6e2ACe5",2
"6Ace37BAaFd991c",42,"6Ace37BAaFd991c",5
"E6cCaEdE513B6Be",42,"E6cCaEdE513B6Be",5
"b07df24efC15638",42,"b07df24efC15638",5
"1271ab323BDd6EE",63,"1271ab323BDd6EE",2
"F8BBe4370ec7970",42,"F8BBe4370ec7970",5
"BBe1e802a71A2f3",42,"BBe1e802a71A2f3",6
"aCCF3e7CcDb163F",35,"aCCF3e7CcDb163F",2
"559a262dCceB52a",14,"559a262dCceB52a",5
"AfFE97915Dffd5d",70,"AfFE97915Dffd5d",3
"aC6A73700dd8a5a",21,"aC6A73700dd8a5a",6
"EF4612107BCECaD",14,"EF4612107BCECaD",5
"A0baDD2aFD82CEb",21,"A0baDD2aFD82CEb",5
"1cDC4d0b221eAa0",14,"1cDC4d0b221eAa0",6
"9aaFEc12ebdA078",63,"9aaFEc12ebdA078",4
"CDe6dfCcaAbEd92",63,"CDe6dfCcaAbEd92",2
"bc5E8cCD2F8792A",14,"bc5E8cCD2F8792A",6
"69175Dc6eA96379",14,"69175Dc6eA96379",7
"a131C83BaE375Ec",63,"a131C83BaE375Ec",2
"ECb66eD1affA0e6",42,"ECb66eD1affA0e6",4
"acaABF2A9624c51",35,"acaABF2A9624c51",2
"5daD4fCCD6703D2",42,"5daD4fCCD6703D2",4
"9Ff42daAFdBBbD0",42,"9Ff42daAFdBBbD0",2
"B8E9b20EB2FD7d3",70,"B8E9b20EB2FD7d3",4
"418e5e77beE9EeD",70,"418e5e77beE9EeD",4
"5f6AD4e6aEf3fA0",70,"5f6AD4e6aEf3fA0",2
"cda75ddc3a55DB8",14,"cda75ddc3a55DB8",5
"Ca122b11abdd9db",63,"Ca122b11abdd9db",2
"dDACDa6a826FCc3",70,"dDACDa6a826FCc3",3
"44dAEf0dC34f4a0",49,"44dAEf0dC34f4a0",5
"aaD5f6C3AFA5F0b",35,"aaD5f6C3AFA5F0b",2
"eE2Ca5dDeC4eb69",35,"eE2Ca5dDeC4eb69",6
"95CeeDFf09f111e",56,"95CeeDFf09f111e",2
"efA407BeB65d3B6",35,"efA407BeB65d3B6",3
"Ff9ed717387dDF0",28,"Ff9ed717387dDF0",2
"2b5CA67bA4bf0Aa",56,"2b5CA67bA4bf0Aa",2
"70a8f87FBDb2bC9",28,"70a8f87FBDb2bC9",2
"0D279Ef42EC9FfA",35,"0D279Ef42EC9FfA",5
"d544Be64eBeef28",70,"d544Be64eBeef28",2
"7DCD9E14bF0c7BD",70,"7DCD9E14bF0c7BD",2
"7EbEec1BDADD5E2",14,"7EbEec1BDADD5E2",6
"2c94Faae4bc492D",42,"2c94Faae4bc492D",4
"a86aA2CeCE90F68",42,"a86aA2CeCE90F68",5
"F2e28aAFEA96Ee7",14,"F2e28aAFEA96Ee7",5
"A1a5D94CA89eb9E",63,"A1a5D94CA89eb9E",2
"03B3EC2516Dcc0D",28,"03B3EC2516Dcc0D",2
"E5EcbF83bC7BBA5",70,"E5EcbF83bC7BBA5",2
"fe1c5a02B8b72Ec",21,"fe1c5a02B8b72Ec",5
"d22BD8e36C6d00A",21,"d22BD8e36C6d00A",6
"2dfC6A5Df63275a",63,"2dfC6A5Df63275a",3
"e8BBE4D5FeE36dB",28,"e8BBE4D5FeE36dB",2
"e52bC47Fe9d36d9",63,"e52bC47Fe9d36d9",2
"Bcb0bdCB05ac910",21,"Bcb0bdCB05ac910",6
"1725BB2361724f2",63,"1725BB2361724f2",2
"9DA56e76DF1cAE5",70,"9DA56e76DF1cAE5",2
"DE0F65f3Cbac05C",70,"DE0F65f3Cbac05C",2
"e5E6F948f46EB4f",28,"e5E6F948f46EB4f",2
"8D869e41DdeaAAd",42,"8D869e41DdeaAAd",6
"67d218d6C8fe5Cd",70,"67d218d6C8fe5Cd",3
"8BC083CC085E07f",42,"8BC083CC085E07f",4
"72DE16baF1Ad30b",21,"72DE16baF1Ad30b",6
"63ecaC4ab73c756",35,"63ecaC4ab73c756",4
"F8DDc5dc492B743",28,"F8DDc5dc492B743",2
"7A5Cc11F4EaeEbc",7,"7A5Cc11F4EaeEbc",6
"98aFb8fC645c0DD",35,"98aFb8fC645c0DD",4
"177c12F4FfE57FD",42,"177c12F4FfE57FD",4
"fd7AAC70ECD1b0F",49,"fd7AAC70ECD1b0F",5
"B06C0B8389CbEfF",42,"B06C0B8389CbEfF",6
"E901F75fc8D6afe",42,"E901F75fc8D6afe",4
"b22f8325DcCCcdB",28,"b22f8325DcCCcdB",2
"5e45D96B2d0d731",35,"5e45D96B2d0d731",4
"1Ae7de7Cdad3561",70,"1Ae7de7Cdad3561",2
"DBc2fE35Be6CC5e",49,"DBc2fE35Be6CC5e",4
"baabd7844a5A59E",14,"baabd7844a5A59E",5
"f84f6de6f3D13FA",21,"f84f6de6f3D13FA",6
"2FA953ebfeFaFd3",21,"2FA953ebfeFaFd3",7
"69d8f019022Fd44",42,"69d8f019022Fd44",3
"de6D243188eb6aE",14,"de6D243188eb6aE",6
"7756DE96191eaBe",28,"7756DE96191eaBe",2
"5aAE6b3a8a8FB60",49,"5aAE6b3a8a8FB60",5
"E7f238eBD7F4CbE",42,"E7f238eBD7F4CbE",5
"965A217c9d18E59",42,"965A217c9d18E59",4
"B22CCeB6D3142eb",35,"B22CCeB6D3142eb",4
"1903Af6df8265eD",28,"1903Af6df8265eD",2
"a6B7d7FddFDcfF4",35,"a6B7d7FddFDcfF4",3
"9786dCDC19D4DF9",28,"9786dCDC19D4DF9",2
"5dA6dfc5EED5cb6",35,"5dA6dfc5EED5cb6",4
"A3dcDDBf8b7D5AC",42,"A3dcDDBf8b7D5AC",5
"b94ebCcD43AdAf9",14,"b94ebCcD43AdAf9",6
"324D96BACCE56EA",70,"324D96BACCE56EA",2
"3DA41176CeB77ec",63,"3DA41176CeB77ec",2
"ecdA1de5EEc84FD",70,"ecdA1de5EEc84FD",3
"e88c06550cEBE6a",28,"e88c06550cEBE6a",3
"fEe187fCE695ABd",28,"fEe187fCE695ABd",2
"e601d38cE64b091",35,"e601d38cE64b091",2
"1A0B589f06Bb04C",63,"1A0B589f06Bb04C",2
"D331C0DeDbAc239",35,"D331C0DeDbAc239",2
"f62dD42cb83F1b1",35,"f62dD42cb83F1b1",2
"bCdFCFBdcC0Cd8d",63,"bCdFCFBdcC0Cd8d",2
"aEBA5B5e3EFacCC",70,"aEBA5B5e3EFacCC",3
"4aC58Bb4b1b3e4f",70,"4aC58Bb4b1b3e4f",2
"b9224D3EDEEda53",21,"b9224D3EDEEda53",5
"CC3DB3B4FcBA8cC",42,"CC3DB3B4FcBA8cC",5
"b7bBcf83CF1f647",63,"b7bBcf83CF1f647",3
"a898eaa89dAd7F9",42,"a898eaa89dAd7F9",5
"DeEBB840F077cF5",42,"DeEBB840F077cF5",5
"bB373cA85d7bcF4",7,"bB373cA85d7bcF4",6
"4B87610ddffD7Ab",28,"4B87610ddffD7Ab",2
"fCae615cb3F10bd",70,"fCae615cb3F10bd",2
"5A474f26656Ae7B",63,"5A474f26656Ae7B",3
"16DD10f68Ec09ec",21,"16DD10f68Ec09ec",4
"EA61cDE79d0a97E",42,"EA61cDE79d0a97E",4
"5e4cCaE0f224DBd",49,"5e4cCaE0f224DBd",4
"D1FB6CF73c4EcA4",21,"D1FB6CF73c4EcA4",6
"1Dc7C73D3FFcCfc",70,"1Dc7C73D3FFcCfc",2
"5e7aD3BFaee41Fa",63,"5e7aD3BFaee41Fa",3
"DdEab3E36f819Ee",63,"DdEab3E36f819Ee",2
"761b7a3b98Cb283",14,"761b7a3b98Cb283",6
"cD54C16C52b772a",42,"cD54C16C52b772a",4
"1495b1e21625D7d",14,"1495b1e21625D7d",7
"6FD2354C5A1bA89",28,"6FD2354C5A1bA89",2
"4CBB9f1075abE7b",21,"4CBB9f1075abE7b",5
"FBcdbb9ae27826b",35,"FBcdbb9ae27826b",4
"7CeBA0CA5E8D83A",42,"7CeBA0CA5E8D83A",5
"Ff1CF9b5fD2FDeF",49,"Ff1CF9b5fD2FDeF",4
"a0fcEba7d89EF88",70,"a0fcEba7d89EF88",2
"D9D4aE64aaA0ECd",63,"D9D4aE64aaA0ECd",3
"848ed58BD3d6CAC",63,"848ed58BD3d6CAC",2
"c3bBc70cff1cbc0",35,"c3bBc70cff1cbc0",5
"f6CF06d085609Ba",42,"f6CF06d085609Ba",5
"8281EccfbDe2c76",28,"8281EccfbDe2c76",2
"dBE270ccAD16C29",21,"dBE270ccAD16C29",5
"46f48D55eB21360",28,"46f48D55eB21360",5
"c63b437bBD0e960",42,"c63b437bBD0e960",5
"F43fc1871BC8F2A",70,"F43fc1871BC8F2A",2
"ad4C94C8aD6FE43",21,"ad4C94C8aD6FE43",5
"Aea95DE048BdEAa",14,"Aea95DE048BdEAa",6
"A1b13FB5EC0EE24",70,"A1b13FB5EC0EE24",3
"eb2aeE1bFCe60af",35,"eb2aeE1bFCe60af",2
"d4CBA9Ee17B67d4",42,"d4CBA9Ee17B67d4",6
"0F3Ba4E0EC5aca6",21,"0F3Ba4E0EC5aca6",5
"9fb8Fd8E6d6B046",14,"9fb8Fd8E6d6B046",5
"4Dce7dA7bC6Cb59",28,"4Dce7dA7bC6Cb59",2
"1BDcfadbB1faDdA",70,"1BDcfadbB1faDdA",2
"41aFcF2Cc910D4A",28,"41aFcF2Cc910D4A",2
"a028394eaACD56b",21,"a028394eaACD56b",5
"7e6ED0BECe27eBf",28,"7e6ED0BECe27eBf",2
"4342cEDF5fC247b",70,"4342cEDF5fC247b",2
"3DE2d9D2fCDcd6C",63,"3DE2d9D2fCDcd6C",2
"aC73293ef7bc4f6",35,"aC73293ef7bc4f6",5
"e2A6B2Cd7caFbc3",28,"e2A6B2Cd7caFbc3",6
"c034Dfd3dBe497a",35,"c034Dfd3dBe497a",6
"0bEcACFbf614BdF",14,"0bEcACFbf614BdF",7
"704a667Ebb20F54",42,"704a667Ebb20F54",4
"7c916A5cA818019",70,"7c916A5cA818019",2
"b6b147B1f2Daa5c",28,"b6b147B1f2Daa5c",5
"cC4EFb394e1a154",28,"cC4EFb394e1a154",2
"Ad6ebd11603dEDB",21,"Ad6ebd11603dEDB",6
"76f907bf16E0D1b",63,"76f907bf16E0D1b",2
"c9b7512a372f95E",21,"c9b7512a372f95E",5
"e708375fccca70F",35,"e708375fccca70F",5
"F664c2DE1AAbD93",56,"F664c2DE1AAbD93",2
"9d80E2DF1CE1E09",42,"9d80E2DF1CE1E09",5
"5F69c14Df7bf3Fc",49,"5F69c14Df7bf3Fc",5
"cFcFE93cCF66D48",35,"cFcFE93cCF66D48",5
"DDbf8dAcDeEAACB",49,"DDbf8dAcDeEAACB",5
"D5B3dE9c04cdbaC",14,"D5B3dE9c04cdbaC",6
"5078EeFC16495A6",35,"5078EeFC16495A6",2
"341B3aa1f8eeA3c",14,"341B3aa1f8eeA3c",6
"4D5F332199220bb",21,"4D5F332199220bb",7
"eBDEBdA00C681A5",28,"eBDEBdA00C681A5",2
"8CAfdAB775c6dF6",42,"8CAfdAB775c6dF6",3
"beFDfe1db2955BE",63,"beFDfe1db2955BE",2
"CAa95e6EfCE4f8d",28,"CAa95e6EfCE4f8d",3
"b25CcaD6D76DDEc",42,"b25CcaD6D76DDEc",4
"fDfE1F7F3E9E5Ca",63,"fDfE1F7F3E9E5Ca",2
"b2CF31fC03bC3d3",70,"b2CF31fC03bC3d3",3
"8521Af6ebD4ACF7",42,"8521Af6ebD4ACF7",5
"543da671ab782B9",63,"543da671ab782B9",3
"d4Fd71569aC10E8",21,"d4Fd71569aC10E8",6
"6611465655a9bFF",49,"6611465655a9bFF",4
"AD5e8Ec03C49B82",49,"AD5e8Ec03C49B82",4
"1af85542CF5e48E",35,"1af85542CF5e48E",4
"01CE4deaAFeB31d",14,"01CE4deaAFeB31d",6
"7A514c4c2eDF6EE",14,"7A514c4c2eDF6EE",5
"bCeF5dfc39c6D87",77,"bCeF5dfc39c6D87",3
"dac6A0C75F1DfCB",21,"dac6A0C75F1DfCB",5
"D3f56bfCAEBe928",70,"D3f56bfCAEBe928",3
"F3Ab29f18C5D35A",28,"F3Ab29f18C5D35A",2
"4CfF6EC1cCc06F1",35,"4CfF6EC1cCc06F1",2
"70939BA99387fC1",63,"70939BA99387fC1",2
"6aD6BF457672D59",70,"6aD6BF457672D59",2
"fCCE49cB0BB4BEC",21,"fCCE49cB0BB4BEC",6
"74Ef173C1CFa265",42,"74Ef173C1CFa265",5
"D2A367C3CCAAB0b",63,"D2A367C3CCAAB0b",3
"Fe2EDBCEC7c670E",28,"Fe2EDBCEC7c670E",2
"4dDaFc8acC3Cea6",21,"4dDaFc8acC3Cea6",6
"5c1d75Fa2bc63bE",7,"5c1d75Fa2bc63bE",6
"Cca8FB872Db8Ba2",49,"Cca8FB872Db8Ba2",5
"F3B8DB99E7dbcA8",70,"F3B8DB99E7dbcA8",3
"0AD5Ad8BD97bAbB",35,"0AD5Ad8BD97bAbB",2
"7f4f9f35D02D50d",42,"7f4f9f35D02D50d",5
"Af9b74B1CC9FFaf",35,"Af9b74B1CC9FFaf",4
"CEeca8Fc84795FE",35,"CEeca8Fc84795FE",2
"Dd34d752dB6D07f",70,"Dd34d752dB6D07f",3
"8EcdDc64273E9dB",42,"8EcdDc64273E9dB",2
"0A7aA2daD8e5A8a",42,"0A7aA2daD8e5A8a",4
"cACF38E0f3eD7cd",70,"cACF38E0f3eD7cd",2
"eD794e7c441b2C5",21,"eD794e7c441b2C5",6
"385EEbb1B8DaeDa",14,"385EEbb1B8DaeDa",5
"6f28aB1a156a779",14,"6f28aB1a156a779",5
"6ef6f4afFA9Ab86",14,"6ef6f4afFA9Ab86",6
"C89baBd72d502BD",28,"C89baBd72d502BD",2
"e3CFdf3aba3aDf4",70,"e3CFdf3aba3aDf4",3
"6FA6adC7b2eAfc7",28,"6FA6adC7b2eAfc7",2
"fae8c6CaAdeB489",28,"fae8c6CaAdeB489",2
"d591a77FEB0dA35",14,"d591a77FEB0dA35",5
"c5002fA1eF39d3E",70,"c5002fA1eF39d3E",2
"CBD6C9FC7C7F20d",70,"CBD6C9FC7C7F20d",2
"913E34ADaF8Aa24",21,"913E34ADaF8Aa24",5
"64a28EaabD4aCDa",21,"64a28EaabD4aCDa",6
"CfDcE61cCc213d3",28,"CfDcE61cCc213d3",2
"461FA5ebCFC3Dc5",28,"461FA5ebCFC3Dc5",2
"EBAE5ebF19FCBe2",49,"EBAE5ebF19FCBe2",5
"E1D7F057A33d114",14,"E1D7F057A33d114",6
"E95efcc7081BE66",28,"E95efcc7081BE66",2
"08DeaceCDE3f0BE",35,"08DeaceCDE3f0BE",2
"eEC4Cd0B5Ab0E7e",63,"eEC4Cd0B5Ab0E7e",2
"431B47f86fDb823",35,"431B47f86fDb823",3
"a6Cf25EE906Dd45",21,"a6Cf25EE906Dd45",6
"a78b6BaceFaFb85",70,"a78b6BaceFaFb85",2
"7CabfFdef63D0Cb",28,"7CabfFdef63D0Cb",2
"252D8742F063F4d",21,"252D8742F063F4d",6
"dD734c7d1557d70",70,"dD734c7d1557d70",3
"f0dbfA111dfdaAF",49,"f0dbfA111dfdaAF",5
"B5d0BDA1B35348b",56,"B5d0BDA1B35348b",2
"dcDAbc7cCEFaFcF",63,"dcDAbc7cCEFaFcF",3
"7ed222bF2AB7E8a",70,"7ed222bF2AB7E8a",2
"9Db1b779e77Bb61",63,"9Db1b779e77Bb61",3
"4c387Fb609b9ab2",35,"4c387Fb609b9ab2",4
"c6Fedc2EDA207d4",28,"c6Fedc2EDA207d4",2
"BF64353e9bE678D",35,"BF64353e9bE678D",2
"30E6DEC28f209b3",63,"30E6DEC28f209b3",2
"aDBE88daCa16bE8",21,"aDBE88daCa16bE8",6
"126D7F1Bf2f7a8d",63,"126D7F1Bf2f7a8d",3
"54F15f5Eccfe9A4",21,"54F15f5Eccfe9A4",5
"Dabd1B9beEB9048",63,"Dabd1B9beEB9048",2
"bDDdaeBef0a501e",70,"bDDdaeBef0a501e",2
"Eb7f32c3e0CD3C4",7,"Eb7f32c3e0CD3C4",6
"9fA7DD75B35BAFE",21,"9fA7DD75B35BAFE",6
"6267dfDAFdc9a6A",35,"6267dfDAFdc9a6A",2
"4F11EF068FFB5ae",28,"4F11EF068FFB5ae",3
"8d8F65Abc07f485",70,"8d8F65Abc07f485",2
"1F2Eca3efb1952C",14,"1F2Eca3efb1952C",6
"2e3b4EDF29bc9F7",35,"2e3b4EDF29bc9F7",5
"CbfE0AAD766731c",14,"CbfE0AAD766731c",5
"8cDcCcD8b4e9E54",42,"8cDcCcD8b4e9E54",5
"521dE711BAcF11a",21,"521dE711BAcF11a",6
"BcAd64Aec686bAD",63,"BcAd64Aec686bAD",4
"72317DE2C6C9bE3",35,"72317DE2C6C9bE3",3
"0C2955fCE5DE92a",14,"0C2955fCE5DE92a",6
"8A0a81BAebF30b8",14,"8A0a81BAebF30b8",5
"3BC5eAFBDA91a7C",21,"3BC5eAFBDA91a7C",5
"E5d7AFE8eBb50D7",14,"E5d7AFE8eBb50D7",5
"0bF8e51a8bBD1ec",14,"0bF8e51a8bBD1ec",5
"6c1F6AF84747BA7",35,"6c1F6AF84747BA7",2
"f30bbbCad680CEf",77,"f30bbbCad680CEf",3
"Fb8d94DfC8c3cb7",63,"Fb8d94DfC8c3cb7",3
"0C424617D3397ba",42,"0C424617D3397ba",4
"AE692a3eA0b0403",35,"AE692a3eA0b0403",3
"d8FCF901f1ECddc",35,"d8FCF901f1ECddc",2
"f1b5Af6ad4CC7DA",63,"f1b5Af6ad4CC7DA",3
"E7846f46b948e7f",28,"E7846f46b948e7f",5
"f6E442821cc63C1",35,"f6E442821cc63C1",2
"a6afFfD2116A88A",21,"a6afFfD2116A88A",6
"C0Bb6eDaa59B4E4",7,"C0Bb6eDaa59B4E4",5
"f97E8cfDAEB6270",70,"f97E8cfDAEB6270",2
"c7b74f3253A8Fa0",21,"c7b74f3253A8Fa0",6
"6FccAf74BBCcFAf",21,"6FccAf74BBCcFAf",7
"d37F0dE1e681efF",42,"d37F0dE1e681efF",5
"8e42F73b8E4842f",35,"8e42F73b8E4842f",2
"F338CeDA70662cE",21,"F338CeDA70662cE",5
"846ECc3917D06AE",42,"846ECc3917D06AE",4
"790452bd10Fe9a7",42,"790452bd10Fe9a7",5
"Dc0cBe355f2AfAC",35,"Dc0cBe355f2AfAC",4
"B0EA8F1E159fbD4",42,"B0EA8F1E159fbD4",5
"1DC63cA6a536EeD",56,"1DC63cA6a536EeD",2
"56fb2bE7c21ccbE",35,"56fb2bE7c21ccbE",3
"EFaf5A82fEC0b7F",21,"EFaf5A82fEC0b7F",6
"2F2C568EbEaf429",70,"2F2C568EbEaf429",2
"E0bf875d12DC48b",63,"E0bf875d12DC48b",3
"53aBb3996A6AD4C",21,"53aBb3996A6AD4C",6
"F61AC5CADB2A625",70,"F61AC5CADB2A625",2
"c4B8cAF789cC9ba",49,"c4B8cAF789cC9ba",5
"Ca860CDbd3E0eB8",70,"Ca860CDbd3E0eB8",3
"487e9DcF310a98f",28,"487e9DcF310a98f",2
"f41DAaAe8Aadf0e",70,"f41DAaAe8Aadf0e",2
"B0C68F60EDEaF06",28,"B0C68F60EDEaF06",2
"dAC2F91cC10e1dE",35,"dAC2F91cC10e1dE",5
"dEAb036bdE49305",49,"dEAb036bdE49305",4
"2A529C9e0aBBC8D",63,"2A529C9e0aBBC8D",2
"FfeB4DCFf648Fd4",35,"FfeB4DCFf648Fd4",2
"6AFB09d0A3f8Fa7",14,"6AFB09d0A3f8Fa7",6
"17d1aFEDEe0e9d2",28,"17d1aFEDEe0e9d2",6
"dE2E8CB453152fC",35,"dE2E8CB453152fC",2
"8d7DFCaAdE4408C",28,"8d7DFCaAdE4408C",2
"f06C9EAbef2fbEa",14,"f06C9EAbef2fbEa",5
"cc8e1b8D752a2bE",35,"cc8e1b8D752a2bE",5
"bAd457B414bDDff",14,"bAd457B414bDDff",6
"EE19620cC7BB8E9",28,"EE19620cC7BB8E9",3
"ab0D7e2e3A6e0Eb",14,"ab0D7e2e3A6e0Eb",6
"eFE46035218bde4",70,"eFE46035218bde4",2
"c3bFDf20FBFeCa7",35,"c3bFDf20FBFeCa7",3
"f75dBda9aFB0C2d",63,"f75dBda9aFB0C2d",2
"4B56eBA4E189428",14,"4B56eBA4E189428",6
"81387bFE3EfbF37",42,"81387bFE3EfbF37",5
"18c8C8F82253Fc8",35,"18c8C8F82253Fc8",5
"4BAFBFA58A5A26d",42,"4BAFBFA58A5A26d",5
"01D9Db6fC7e3cFA",21,"01D9Db6fC7e3cFA",6
"8CBEE74dD5c4D7e",21,"8CBEE74dD5c4D7e",2
"7C916f7732355ad",35,"7C916f7732355ad",2
"Db2E555F2e0dA67",70,"Db2E555F2e0dA67",2
"60B6c5e97D0fF4E",42,"60B6c5e97D0fF4E",5
"5F0cEAB4CeAbdDE",28,"5F0cEAB4CeAbdDE",2
"dF77fdAE9F55Dc8",14,"dF77fdAE9F55Dc8",6
"0A9D70AeD3F5ADc",35,"0A9D70AeD3F5ADc",5
"d822aee8B56Ff0E",35,"d822aee8B56Ff0E",2
"5fcEeCE7CEcaf4b",28,"5fcEeCE7CEcaf4b",2
"8f5169fb4d78e91",63,"8f5169fb4d78e91",3
"FAA11bBEcCfA710",42,"FAA11bBEcCfA710",4
"Bf5c3EF6B8aEf52",42,"Bf5c3EF6B8aEf52",5
"Cd16F6E5305CF9e",21,"Cd16F6E5305CF9e",6
"6DB76f2EC6793ae",70,"6DB76f2EC6793ae",3
"07fFdB75AB3BA11",63,"07fFdB75AB3BA11",2
"B6AC73F9f48A9Db",63,"B6AC73F9f48A9Db",3
"E81345a8b8f6FDA",21,"E81345a8b8f6FDA",5
"C3C8AdDaEc51FEb",42,"C3C8AdDaEc51FEb",5
"ee5cEADfdBdae2C",49,"ee5cEADfdBdae2C",4
"64AE711BE5B8A1a",49,"64AE711BE5B8A1a",5
"e551702602AE1C9",35,"e551702602AE1C9",3
"Ee7Bcb36a1bdaBd",42,"Ee7Bcb36a1bdaBd",6
"B4DACF1E4591b9A",35,"B4DACF1E4591b9A",3
"aE93beEC2513F87",28,"aE93beEC2513F87",2
"5Ca53eAcb78fBf0",70,"5Ca53eAcb78fBf0",3
"bBbef704a20af0C",14,"bBbef704a20af0C",6
"ac8179DfaDDC377",14,"ac8179DfaDDC377",5
"91DaE5bAa90dB30",63,"91DaE5bAa90dB30",3
"dEB8d9604A5F0B6",35,"dEB8d9604A5F0B6",2
"0F0A08ab973902C",28,"0F0A08ab973902C",2
"3d7503342dBDaF6",14,"3d7503342dBDaF6",5
"d2d80FC97c42B1E",21,"d2d80FC97c42B1E",6
"B2f93BcbD4FFd42",42,"B2f93BcbD4FFd42",5
"97eAc20f1E1EA01",42,"97eAc20f1E1EA01",5
"3cFAdd1dA26aDb6",42,"3cFAdd1dA26aDb6",4
"B3E6375e9AEe1dc",35,"B3E6375e9AEe1dc",3
"ADbcd6AD2D7E436",28,"ADbcd6AD2D7E436",2
"cAE9cd4AC9DBbea",28,"cAE9cd4AC9DBbea",2
"15Bd7792CF0bEFB",21,"15Bd7792CF0bEFB",6
"D8E0BFb4B685eC9",28,"D8E0BFb4B685eC9",5
"92abCc841Edf31E",14,"92abCc841Edf31E",6
"B7afe9EdE1CABB4",63,"B7afe9EdE1CABB4",2
"57ebB22C015ab6C",14,"57ebB22C015ab6C",4
"43D9Ae4c2aD7843",70,"43D9Ae4c2aD7843",3
"6cAa9c577098E3e",14,"6cAa9c577098E3e",6
"cDB399D7404F94C",63,"cDB399D7404F94C",2
"cBC3effdfd325d4",42,"cBC3effdfd325d4",4
"43A3Cb120963cfB",35,"43A3Cb120963cfB",2
"CAbF6aDec86ECf4",14,"CAbF6aDec86ECf4",7
"6AAe6F7bdF6F5fB",14,"6AAe6F7bdF6F5fB",6
"Ef77a1b45DBA5bD",63,"Ef77a1b45DBA5bD",3
"3D1f08ccdbe641f",63,"3D1f08ccdbe641f",3
"57aAe5eeDbabeda",70,"57aAe5eeDbabeda",3
"eDaDe50CaED5ec7",35,"eDaDe50CaED5ec7",2
"B0CA9bA373d8F12",70,"B0CA9bA373d8F12",2
"8e236fD1d3C49a3",28,"8e236fD1d3C49a3",2
"FA76Fd758Ab0B57",14,"FA76Fd758Ab0B57",6
"6d6ee8a3B6edCF6",14,"6d6ee8a3B6edCF6",6
"1cF4bB0d2eC5cAF",42,"1cF4bB0d2eC5cAF",4
"eD613673749CCc9",21,"eD613673749CCc9",5
"e9331700C9Dc3FA",21,"e9331700C9Dc3FA",3
"bdD17C35bf5c3F1",70,"bdD17C35bf5c3F1",2
"Df7fb5623d66Afd",35,"Df7fb5623d66Afd",3
"3CD3aCffBdDF51e",35,"3CD3aCffBdDF51e",5
"DED2cBB8Cb1E1F9",14,"DED2cBB8Cb1E1F9",6
"0c218Ec5c80eBC2",42,"0c218Ec5c80eBC2",5
"17C27B9fa39932C",21,"17C27B9fa39932C",6
"AD1f1c7e0F20db1",63,"AD1f1c7e0F20db1",2
"A3cf45B3295eC29",42,"A3cf45B3295eC29",5
"72D94bec6435137",14,"72D94bec6435137",6
"AC950e3fb9Be4Cd",35,"AC950e3fb9Be4Cd",2
"4F7942BDC8a8530",70,"4F7942BDC8a8530",3
"dE84aB98FFFd9CE",63,"dE84aB98FFFd9CE",2
"E7AcBC1e27E01AE",14,"E7AcBC1e27E01AE",6
"2A5CADC2e228f38",63,"2A5CADC2e228f38",2
"FCb2a6aDfbD39BA",14,"FCb2a6aDfbD39BA",6
"Dd6eed5AAbAdebC",56,"Dd6eed5AAbAdebC",3
"8cbc6aA2d5b7e5E",42,"8cbc6aA2d5b7e5E",4
"D9fac7b4aEeD9cF",14,"D9fac7b4aEeD9cF",6
"E8819D8e206DF59",28,"E8819D8e206DF59",3
"5e0CaC4AFBbBaFc",35,"5e0CaC4AFBbBaFc",2
"caDEba5aDAabc5c",63,"caDEba5aDAabc5c",2
"cF1f583CcB6A7dC",42,"cF1f583CcB6A7dC",4
"5aCF7d6F2531aAA",42,"5aCF7d6F2531aAA",4
"02DF0c2FAd5Ac8b",14,"02DF0c2FAd5Ac8b",5
"D9523bbB0E5adbD",21,"D9523bbB0E5adbD",6
"7E03b3cDEd037D3",70,"7E03b3cDEd037D3",3
"3EbFaB6dcB5D590",35,"3EbFaB6dcB5D590",2
"83E55CDb30aE3B5",70,"83E55CDb30aE3B5",2
